address,subdistrict_code,BEDROOMS,BATHROOMS,SIZE,PROPERTY TYPE,avg_distance_to_nearest_station,nearest_station_count,rent
1773,-1,5.0,2.0,,25,0.9,3,2600
2579,95,2.0,2.0,736.0,0,0.4,3,2800
1862,95,2.0,2.0,,0,0.3,3,3000
232,25,,1.0,,24,0.3,3,1750
2402,-1,2.0,2.0,,9,0.7,3,2700
1853,-1,2.0,1.0,,9,0.3,3,1898
42,-1,2.0,2.0,,0,1.1,3,1795
1398,26,,,132.0,15,0.5,3,1062
1743,25,,,189.0,15,0.4,3,1170
2557,95,,1.0,423.0,0,0.5,3,1700
561,-1,2.0,2.0,,0,0.3,3,4073
2766,27,2.0,1.0,,0,0.5,3,2200
1371,-1,3.0,2.0,,9,0.5,3,2800
180,25,2.0,2.0,,9,0.3,3,2000
2572,94,1.0,1.0,,0,0.8,3,2350
972,100,1.0,1.0,398.0,9,0.4,3,1400
208,25,2.0,1.0,,0,0.3,3,2280
739,25,,,129.0,24,0.3,3,1754
318,103,2.0,1.0,903.0,9,0.6,3,1750
789,-1,1.0,1.0,,9,0.2,3,1550
2167,101,2.0,1.0,599.0,25,0.4,3,1950
1834,-1,2.0,1.0,,0,0.5,3,2500
1641,-1,,1.0,,24,0.4,3,1647
450,55,1.0,1.0,484.0,9,0.7,3,1400
2410,-1,2.0,,,0,0.4,3,2000
1721,25,1.0,1.0,,9,0.5,3,1890
1761,25,2.0,1.0,,0,0.3,3,2150
1226,26,1.0,1.0,,9,0.5,3,1500
91,25,2.0,2.0,707.0,0,0.3,3,2400
781,25,,1.0,,0,0.4,3,1898
2226,103,1.0,1.0,563.0,9,0.5,3,1600
1593,25,5.0,5.0,1173.0,26,0.3,3,4983
294,-1,2.0,2.0,,0,0.5,3,2800
1525,25,1.0,1.0,,0,0.3,3,2249
602,-1,,1.0,,9,0.4,3,1096
1127,113,1.0,,,0,0.7,3,1450
2684,-1,,1.0,350.0,0,0.3,3,1700
1021,27,3.0,2.0,,0,0.4,3,2970
1489,118,1.0,1.0,,0,0.7,3,1800
208,25,1.0,1.0,547.0,0,0.3,3,1720
2347,-1,1.0,1.0,424.0,9,0.7,3,2700
391,-1,2.0,2.0,,0,0.3,3,2000
1747,95,1.0,1.0,,0,0.6,3,1650
100,-1,4.0,2.0,961.0,23,0.4,3,2995
802,25,2.0,2.0,,0,0.1,3,2495
1528,25,3.0,2.0,879.0,0,0.5,3,3200
1065,27,1.0,1.0,,0,0.2,3,1800
93,27,1.0,1.0,573.0,9,0.4,3,2167
337,-1,3.0,2.0,776.0,9,0.5,3,2800
1997,25,,1.0,516.0,0,0.3,3,2400
1863,25,2.0,2.0,,0,0.2,3,3400
168,25,3.0,2.0,,0,0.3,3,4300
1524,25,1.0,1.0,,0,0.3,3,2400
2467,-1,4.0,2.0,,18,0.5,3,2648
138,-1,1.0,1.0,,9,0.4,3,1733
1947,-1,,1.0,,24,0.2,3,1733
225,25,1.0,1.0,,0,0.3,3,1850
1178,25,1.0,1.0,,9,0.2,3,3000
849,106,2.0,1.0,,0,0.9,3,2250
2053,107,2.0,2.0,,0,0.6,3,1800
1003,95,2.0,1.0,,0,0.6,3,1850
533,31,2.0,,,0,0.2,3,3302
1868,-1,2.0,2.0,,0,0.3,3,2708
565,-1,2.0,2.0,,0,0.3,3,4030
225,25,4.0,2.0,,0,0.3,3,3500
442,27,2.0,2.0,,9,0.5,3,2000
202,100,2.0,,,0,0.4,3,1650
1358,-1,2.0,1.0,,14,0.8,3,1850
202,100,2.0,1.0,,0,0.5,3,1995
1233,27,2.0,2.0,,0,0.3,3,2500
1374,-1,2.0,2.0,,0,0.2,3,2500
1139,24,2.0,1.0,,0,0.6,3,1800
214,26,2.0,2.0,,0,0.3,3,2700
363,103,2.0,2.0,,0,0.4,3,2600
1020,-1,4.0,2.0,,0,0.4,3,3467
638,-1,2.0,1.0,,9,0.4,3,1800
1032,24,1.0,1.0,365.0,9,0.7,3,1550
292,-1,4.0,2.0,,26,0.9,3,3300
2028,113,2.0,1.0,764.0,0,0.7,3,2300
2463,98,1.0,1.0,,9,0.3,3,1861
2554,29,3.0,1.0,,0,0.4,3,2500
1042,95,1.0,1.0,409.0,9,0.5,3,1500
2512,25,2.0,2.0,758.0,0,0.2,3,2650
2253,-1,2.0,2.0,,9,0.6,3,2817
1384,-1,2.0,1.0,,9,0.6,3,2300
790,-1,2.0,1.0,,9,0.3,3,1800
2869,-1,1.0,1.0,,9,0.6,3,1998
973,-1,1.0,1.0,630.0,9,0.4,3,2500
219,25,,1.0,,0,0.2,3,2800
394,8,1.0,1.0,,9,0.5,3,1746
254,25,2.0,2.0,,9,0.4,3,2700
317,101,1.0,1.0,,9,0.6,3,1950
1804,106,2.0,1.0,,9,0.9,3,2000
646,-1,,1.0,392.0,0,0.3,3,3080
558,-1,2.0,2.0,973.0,0,0.3,3,4030
643,-1,1.0,1.0,598.0,0,0.4,3,2490
2799,25,1.0,1.0,,9,0.5,3,1647
117,98,1.0,,,9,0.2,3,1750
1759,-1,1.0,1.0,,0,0.3,3,1800
987,13,5.0,2.0,,3,0.8,3,2800
2595,-1,,1.0,,9,0.3,3,2383
1467,-1,2.0,2.0,,9,0.6,3,2500
1520,25,2.0,2.0,,0,0.3,3,4000
1945,101,1.0,1.0,,0,0.2,3,2400
1542,-1,4.0,2.0,,25,0.6,3,3750
2607,-1,1.0,1.0,,10,0.4,3,1000
1339,-1,2.0,2.0,,23,0.5,3,2750
1180,25,1.0,1.0,659.0,0,0.2,3,2800
2218,-1,2.0,2.0,,0,0.3,3,2905
1657,25,1.0,1.0,564.0,0,0.2,3,2400
56,95,2.0,2.0,,0,0.6,3,2200
1034,-1,1.0,1.0,,9,0.6,3,2000
417,-1,2.0,2.0,793.0,0,0.4,3,2625
2424,-1,2.0,1.0,,9,0.4,3,1500
1888,118,2.0,2.0,,0,0.6,3,2200
2047,25,,1.0,,24,0.3,3,1750
2806,56,3.0,1.0,893.0,8,1.0,3,2100
2204,-1,1.0,1.0,,0,0.4,3,1750
1590,18,4.0,2.0,,23,1.0,3,3350
474,-1,1.0,1.0,578.0,0,0.2,3,3000
488,-1,1.0,2.0,,15,0.5,3,925
62,27,2.0,2.0,,0,0.4,3,2500
2566,-1,1.0,1.0,,0,0.3,3,1600
2224,55,2.0,2.0,667.0,0,0.7,3,2050
137,-1,3.0,2.0,,22,0.2,3,6150
846,95,2.0,2.0,,0,0.3,3,2400
2067,25,2.0,1.0,,0,0.2,3,2750
1372,55,2.0,2.0,716.0,0,0.7,3,2100
1372,55,2.0,2.0,716.0,0,0.7,3,2050
1372,55,2.0,2.0,716.0,0,0.7,3,1899
1252,25,2.0,2.0,,9,0.2,3,3650
1069,-1,1.0,1.0,,9,0.6,3,1550
348,25,2.0,2.0,,0,0.5,3,2450
2340,-1,2.0,2.0,763.0,9,0.4,3,3200
845,95,1.0,1.0,491.0,0,0.3,3,1950
1883,25,3.0,1.0,,0,0.6,3,2990
140,25,6.0,8.0,,26,0.3,3,6110
1169,26,3.0,2.0,,9,0.3,3,2700
2217,-1,2.0,2.0,,0,0.3,3,2750
2632,101,2.0,2.0,,0,0.5,3,2448
1338,101,3.0,3.0,,0,0.5,3,4117
2511,25,3.0,2.0,,0,0.2,3,3640
2511,25,3.0,2.0,,0,0.2,3,3400
409,-1,2.0,1.0,762.0,0,0.4,3,3170
834,-1,2.0,1.0,,9,0.4,3,1950
468,-1,1.0,1.0,482.0,9,0.3,3,1825
2488,-1,2.0,1.0,,0,0.2,3,2691
198,25,,1.0,430.0,24,0.2,3,2400
2211,-1,2.0,2.0,,9,0.5,3,3349
2591,-1,2.0,2.0,,0,0.9,3,1550
2285,25,1.0,1.0,,9,0.3,3,1895
372,114,2.0,1.0,,9,0.4,3,1600
1675,113,3.0,2.0,,25,0.6,3,2800
1195,118,2.0,2.0,790.0,0,0.7,3,2200
1379,25,5.0,4.0,,23,0.4,3,4983
2418,-1,3.0,1.0,,14,1.0,3,2300
525,94,3.0,1.0,,25,0.9,3,2750
999,25,5.0,4.0,,25,0.2,3,4983
70,-1,2.0,2.0,,9,0.4,3,2150
681,29,1.0,1.0,,0,0.4,3,2545
1817,-1,1.0,1.0,,14,1.1,3,1600
1927,94,2.0,1.0,,9,0.9,3,2095
1923,-1,3.0,1.0,,18,0.4,3,2950
22,-1,3.0,2.0,1312.0,26,1.1,3,2400
1757,-1,2.0,1.0,,25,0.4,3,2150
754,103,3.0,1.0,1044.0,23,1.2,3,2350
2356,-1,2.0,1.0,600.0,9,0.4,3,1842
85,94,3.0,2.0,1226.0,9,0.6,3,3150
1165,95,2.0,1.0,,9,0.1,3,1850
2326,25,1.0,1.0,613.0,9,0.5,3,1842
2,27,1.0,,692.0,9,0.3,3,2400
2590,27,,1.0,442.0,24,0.2,3,1750
1541,97,3.0,1.0,874.0,23,0.8,3,2300
2776,3,3.0,1.0,1070.0,14,0.7,3,2500
1557,99,2.0,1.0,,9,0.4,3,2000
1073,103,1.0,,,0,1.3,3,1500
249,95,2.0,1.0,,0,0.7,3,2500
974,99,2.0,1.0,,8,0.2,3,2195
1836,99,,1.0,,24,0.2,3,1400
2485,99,,1.0,,24,0.6,3,1200
1180,25,,1.0,472.0,0,0.2,3,2400
1797,116,2.0,1.0,,14,0.5,3,1595
2712,-1,,1.0,,24,0.2,3,2496
563,-1,1.0,1.0,,0,0.3,3,2903
355,94,2.0,2.0,,9,0.7,3,2968
250,-1,2.0,2.0,,0,0.5,3,2383
2696,-1,1.0,1.0,439.0,0,0.3,3,1600
2266,27,2.0,2.0,,9,0.5,3,2300
1740,98,1.0,1.0,,9,0.5,3,1395
2354,101,3.0,1.0,,9,0.3,3,2200
2813,25,1.0,1.0,,9,0.1,3,1675
144,25,1.0,1.0,,9,0.3,3,2550
2201,119,3.0,1.0,,0,1.0,3,1850
279,-1,1.0,1.0,,9,0.4,3,1550
482,118,2.0,2.0,,0,0.3,3,2400
1595,-1,1.0,1.0,,-1,0.6,3,1200
182,-1,1.0,1.0,,0,0.6,3,1505
2551,39,2.0,2.0,948.0,0,0.2,3,6000
2588,-1,3.0,2.0,,9,0.7,3,2999
2677,25,2.0,1.0,,0,0.3,3,3250
2394,-1,1.0,1.0,,0,0.3,3,2000
222,-1,2.0,1.0,,9,0.6,3,1850
2848,103,2.0,3.0,,14,0.3,3,2850
1257,-1,,1.0,,0,1.0,3,1700
330,-1,2.0,2.0,,9,0.4,3,2817
1389,-1,2.0,2.0,,9,0.3,3,2249
806,-1,2.0,2.0,,9,0.3,3,1850
280,100,1.0,1.0,,9,0.4,3,1550
1842,92,3.0,,,12,1.1,3,2200
1842,92,2.0,,,0,1.1,3,1750
1842,92,3.0,,,12,1.1,3,2150
1842,92,3.0,,,12,1.1,3,2100
2801,-1,1.0,1.0,,9,0.5,3,1750
1851,27,1.0,1.0,,9,0.4,3,1950
1399,27,1.0,2.0,,10,0.4,3,1200
2655,-1,3.0,1.0,,0,0.5,3,2200
566,25,2.0,2.0,,0,0.2,3,2450
363,103,1.0,1.0,,0,0.4,3,2050
2811,-1,2.0,2.0,775.0,9,0.4,3,2149
1546,98,1.0,2.0,,15,0.6,3,775
282,25,2.0,2.0,,9,0.3,3,3000
295,-1,2.0,2.0,,0,0.5,3,4225
1390,-1,2.0,1.0,,9,1.1,3,1750
2452,107,2.0,2.0,,9,0.6,3,2000
315,100,2.0,1.0,,14,0.5,3,2500
674,100,1.0,1.0,,0,0.4,3,1450
2791,27,2.0,2.0,,0,0.3,3,2500
2213,27,2.0,2.0,,0,0.5,3,2650
14,25,2.0,2.0,,0,0.3,3,3683
825,27,2.0,1.0,,0,0.3,3,2100
285,-1,1.0,1.0,,0,0.5,3,2100
310,101,,1.0,,24,0.5,3,1650
767,64,4.0,2.0,,14,0.8,3,2600
333,-1,2.0,2.0,,0,0.4,3,3198
342,-1,2.0,1.0,,9,0.4,3,1650
2832,-1,2.0,2.0,,9,0.2,3,2578
1554,-1,2.0,1.0,,9,0.5,3,1700
2121,-1,2.0,2.0,888.0,9,0.6,3,2250
1189,-1,2.0,1.0,,25,0.2,3,1900
2125,-1,2.0,2.0,,7,0.5,3,3500
784,25,1.0,1.0,,9,0.3,3,2000
437,-1,3.0,3.0,,23,0.8,3,3200
1726,-1,1.0,,,0,0.5,3,1500
2499,18,4.0,1.0,,2,0.9,3,1999
487,56,1.0,1.0,,15,0.8,3,800
1937,25,,1.0,,0,0.2,3,2383
1854,-1,1.0,1.0,,9,0.3,3,1725
1089,15,2.0,1.0,,23,1.0,3,1650
509,-1,2.0,1.0,,23,0.9,3,1800
2664,-1,2.0,2.0,724.0,0,0.2,3,2600
721,24,1.0,2.0,,15,0.9,3,875
1519,25,1.0,1.0,,9,0.3,3,3200
234,-1,6.0,2.0,,14,0.4,3,5500
856,-1,2.0,1.0,,9,1.1,3,1795
1403,-1,3.0,1.0,,18,0.4,3,3050
779,25,1.0,1.0,,9,0.3,3,1895
1951,22,1.0,1.0,,9,0.5,3,1600
1513,25,1.0,1.0,,9,0.2,3,2490
2099,93,3.0,,,23,0.8,3,2100
2023,95,1.0,1.0,490.0,0,0.3,3,1750
2573,-1,1.0,1.0,,0,0.3,3,1733
410,-1,2.0,2.0,,9,0.6,3,2600
2256,-1,1.0,1.0,,15,0.4,3,750
1668,-1,2.0,3.0,,9,0.5,3,6800
161,-1,3.0,2.0,915.0,7,0.6,3,2800
316,-1,2.0,2.0,,9,0.7,3,2600
329,-1,3.0,1.0,,25,1.1,3,1850
1413,25,2.0,2.0,,9,0.4,3,1850
663,-1,3.0,1.0,,0,0.4,3,2297
966,26,3.0,1.0,,-1,0.5,3,2450
136,-1,2.0,2.0,,9,0.2,3,3500
2094,25,1.0,1.0,,0,0.3,3,2250
172,94,1.0,,,0,0.6,3,1800
801,25,2.0,2.0,,9,0.2,3,2999
518,-1,2.0,1.0,,9,0.4,3,2100
2763,-1,1.0,1.0,,0,0.7,3,1800
2083,103,1.0,1.0,649.0,9,0.3,3,2000
1508,-1,2.0,2.0,,9,0.5,3,2197
2486,107,3.0,1.0,,9,0.7,3,2000
2048,-1,2.0,1.0,,9,0.3,3,1850
1608,56,2.0,,,9,0.9,3,1800
1824,-1,1.0,,,9,0.3,3,1850
597,113,1.0,1.0,,9,0.7,3,1700
1946,101,1.0,1.0,627.0,0,0.2,3,2300
200,25,1.0,1.0,,-1,0.1,3,3000
715,-1,4.0,1.0,,9,0.7,3,3467
31,-1,2.0,2.0,,9,0.9,3,1625
353,94,1.0,1.0,,0,0.7,3,1650
654,-1,1.0,1.0,,9,0.3,3,1600
10,-1,3.0,2.0,,0,0.3,3,2995
1075,-1,3.0,2.0,,0,0.3,3,3250
71,-1,1.0,1.0,584.0,0,0.6,3,2000
366,26,1.0,1.0,,0,0.4,3,1550
2051,-1,2.0,2.0,,9,0.3,3,3700
2711,-1,2.0,2.0,,9,0.3,3,2249
1741,27,1.0,1.0,,0,0.4,3,1998
2436,-1,2.0,,,0,0.3,3,3850
1837,99,3.0,1.0,,18,0.3,3,2000
660,5,2.0,2.0,,9,0.6,3,1900
1584,27,1.0,1.0,,0,0.5,3,2050
1668,-1,1.0,1.0,,9,0.5,3,3200
80,-1,2.0,1.0,,0,0.8,3,1875
2350,-1,1.0,1.0,,0,0.4,3,2200
2258,-1,2.0,1.0,,9,1.0,3,1998
1497,-1,3.0,1.0,,12,0.6,3,3000
1124,25,2.0,2.0,,0,0.8,3,2708
2659,25,2.0,1.0,,0,0.4,3,2250
34,26,2.0,2.0,,0,0.4,3,2000
35,26,2.0,2.0,,0,0.4,3,2325
1589,18,4.0,3.0,,23,1.1,3,3350
1832,-1,1.0,1.0,,9,0.5,3,2037
86,101,1.0,1.0,,0,0.6,3,2100
2687,25,2.0,2.0,,9,0.5,3,2999
232,25,1.0,1.0,,0,0.3,3,1690
319,25,2.0,2.0,,9,0.2,3,2600
2385,-1,2.0,2.0,,0,0.1,3,2999
2469,-1,3.0,2.0,,0,0.2,3,5997
1981,-1,3.0,1.0,,8,0.6,3,2250
2351,-1,1.0,1.0,,0,0.4,3,2200
645,-1,2.0,2.0,,9,0.3,3,4350
2858,25,1.0,1.0,,9,0.2,3,1650
1225,116,1.0,1.0,,9,0.4,3,1500
1022,-1,2.0,2.0,,9,0.4,3,2250
1652,102,1.0,1.0,,9,1.0,3,1750
1812,99,1.0,1.0,,9,0.6,3,1500
2492,101,1.0,1.0,517.0,0,0.2,3,2000
1668,-1,1.0,1.0,,9,0.5,3,2850
1668,-1,1.0,1.0,,0,0.5,3,2850
1718,-1,2.0,2.0,,9,0.6,3,1950
2154,100,2.0,2.0,,0,0.4,3,2250
2154,100,1.0,1.0,,0,0.4,3,1850
2517,-1,2.0,2.0,,9,0.6,3,3200
1962,113,1.0,,,0,0.7,3,1600
785,25,1.0,1.0,480.0,9,0.2,3,2200
2014,27,1.0,1.0,484.0,0,0.5,3,1650
2131,101,2.0,2.0,,0,0.4,3,2500
891,-1,1.0,,,0,0.3,3,1600
517,-1,3.0,3.0,,9,0.4,3,3250
1610,-1,3.0,1.0,,14,0.9,3,2300
937,-1,,,,23,1.1,3,1600
1801,-1,3.0,2.0,,8,0.9,3,2250
296,-1,1.0,1.0,,0,0.2,3,1700
567,25,2.0,2.0,,0,0.4,3,2500
5,-1,1.0,1.0,,0,0.2,3,1975
2353,25,1.0,1.0,,0,0.4,3,2197
981,-1,4.0,1.0,,0,0.3,3,3700
1179,25,1.0,1.0,,0,0.5,3,2750
1253,-1,2.0,2.0,,9,0.2,3,3649
2503,-1,3.0,1.0,,23,0.6,3,2500
2473,-1,2.0,1.0,,14,0.8,3,1850
375,116,1.0,1.0,,9,0.5,3,1575
2230,-1,2.0,1.0,,9,1.2,3,2100
1224,101,2.0,1.0,,25,0.4,3,2600
362,103,2.0,2.0,,0,1.2,3,3200
1731,-1,1.0,1.0,,0,0.3,3,2600
1685,94,4.0,2.0,,5,0.9,3,3497
2569,136,,,,21,0.7,3,50
2010,181,,,,11,0.4,3,50
2009,115,,,,11,0.5,3,75
2007,-1,,,,9,0.2,3,75
1969,-1,,,,-1,0.3,3,80
2008,9,,,,-1,0.3,3,80
2011,60,,,100.0,21,0.6,3,85
2012,-1,,,,21,0.3,3,90
2006,171,1.0,1.0,,21,1.4,3,95
2650,-1,,,,21,0.3,3,100
116,-1,,,,21,0.2,3,100
768,-1,,,,21,0.3,3,100
1009,135,,,,21,0.5,3,100
1273,-1,,,,21,0.4,3,100
143,-1,,,,21,0.5,3,105
829,-1,,,,21,0.2,3,115
2159,-1,,,,21,3.4,3,120
1739,-1,,,,11,0.3,3,125
2689,-1,,,,11,0.5,3,125
2157,-1,,,50.0,21,0.5,3,125
2392,-1,,,,21,0.4,3,130
1337,101,,,,21,0.5,3,130
1809,94,,,,21,0.3,3,130
2471,71,,,,21,0.4,3,130
2017,-1,,1.0,,9,0.5,3,1599
2281,-1,,,,21,0.5,3,130
445,-1,,,,21,0.3,3,130
1775,25,,,,21,0.4,3,130
1412,-1,,,,21,0.8,3,130
2493,101,,,,21,0.2,3,140
2610,-1,,,,21,0.7,3,140
1488,146,,,50.0,21,0.4,3,150
535,-1,,,50.0,21,0.4,3,150
2110,162,,,,11,0.4,3,150
1949,101,,,,21,0.2,3,150
1966,94,,,,21,0.4,3,150
1892,-1,,,,21,0.4,3,150
1925,130,,,50.0,21,0.5,3,150
1475,-1,,,,21,0.5,3,150
2851,-1,,,671.0,21,0.4,3,150
1387,-1,,,,11,0.8,3,150
1618,94,,,,21,0.8,3,150
304,-1,,1.0,,21,0.5,3,150
2762,101,,,,21,0.3,3,150
1193,25,,,,21,0.2,3,150
2081,129,,,50.0,21,0.5,3,150
352,-1,,,,21,0.7,3,150
708,63,,,155.0,11,0.8,3,150
1527,53,2.0,2.0,,0,0.5,3,2581
444,94,,,,21,0.5,3,150
2198,124,,,131.0,11,0.6,3,150
1352,-1,,,,11,0.6,3,150
1810,94,,,,21,0.3,3,152
440,-1,,,,11,0.4,3,152
210,60,,,50.0,21,0.7,3,175
2284,9,,,100.0,21,0.2,3,175
2772,94,,,,21,0.3,3,178
1131,-1,,,,21,0.3,3,180
419,-1,,,140.0,11,0.4,3,182
1117,-1,,,,21,0.5,3,190
2013,-1,,,,-1,0.3,3,190
495,-1,,,,-1,0.4,3,191
367,33,,,,21,0.3,3,195
1058,86,,,,11,0.5,3,195
2541,-1,,,,21,0.3,3,195
1480,-1,,,,11,0.4,3,195
1476,-1,,,,24,1.0,3,195
306,-1,,,,11,0.3,3,195
1991,25,,,,21,0.2,3,199
1249,-1,,,,21,0.4,3,199
889,136,,,50.0,21,0.6,3,200
661,-1,,,,21,0.7,3,200
2563,-1,1.0,1.0,,0,0.3,3,6829
1587,-1,,,,11,0.7,3,200
2156,137,,,50.0,21,0.5,3,200
1174,-1,,,,21,0.3,3,200
2299,129,,,,21,0.4,3,200
2663,35,,,,21,0.5,3,200
1351,-1,,,,21,0.4,3,200
2265,-1,,,,21,0.2,3,216
145,34,,,,21,0.5,3,216
145,34,,,,21,0.5,3,217
2249,34,,,,-1,0.5,3,217
920,-1,,,,11,0.3,3,217
1242,34,,,,-1,0.3,3,217
2495,-1,,,,21,0.3,3,220
921,-1,,,,11,0.3,3,238
920,-1,,,,11,0.3,3,247
921,-1,,,,11,0.3,3,247
716,148,,,50.0,21,0.6,3,250
89,-1,,,,9,0.4,3,250
1986,-1,,,50.0,21,0.5,3,250
457,150,,,132.0,21,0.6,3,250
1646,-1,,,,21,0.5,3,250
2667,152,,,123.0,21,0.3,3,260
921,-1,,,,11,0.3,3,260
390,107,,,,11,0.8,3,280
2443,-1,1.0,1.0,,9,0.3,3,4736
921,-1,,,,11,0.3,3,282
2175,-1,,,,21,0.2,3,282
735,151,,,50.0,21,0.3,3,300
824,-1,,,100.0,21,0.4,3,300
982,88,,,,11,0.3,3,300
2304,140,,,,21,0.4,3,325
735,151,,,,21,0.3,3,325
921,-1,,,,11,0.3,3,347
2262,-1,,,,11,0.4,3,347
921,-1,,,,11,0.2,3,347
735,151,,,,21,0.3,3,350
1000,50,,,,5,0.6,3,395
2561,-1,,,,21,0.3,3,408
1057,-1,,,,11,0.5,3,412
457,150,,,132.0,21,0.6,3,412
1706,-1,,,,11,0.3,3,417
896,142,,,,21,0.4,3,433
186,140,,,,21,0.4,3,433
38,-1,,,,11,0.3,3,433
2403,151,,,,21,0.5,3,442
1144,68,1.0,1.0,,15,0.8,3,449
735,151,,,,21,0.3,3,450
2303,-1,,,,11,0.5,3,458
527,128,,1.0,,21,1.1,3,468
2870,-1,,1.0,,21,0.4,3,477
2871,-1,,,,11,0.4,3,498
1592,182,,,,11,0.4,3,498
1340,-1,1.0,1.0,,15,0.4,3,499
1765,163,1.0,2.0,,10,1.0,3,500
1283,125,1.0,1.0,,20,0.3,3,500
2290,-1,1.0,1.0,,10,0.5,3,550
1486,-1,1.0,1.0,,15,1.1,3,550
965,-1,2.0,2.0,,9,0.4,3,567
2076,46,1.0,,,10,0.5,3,575
2558,66,1.0,2.0,,15,0.4,3,575
579,151,,,146.0,21,0.4,3,580
847,-1,1.0,2.0,,15,0.7,3,590
290,-1,1.0,,,15,0.5,3,595
914,70,1.0,1.0,,15,0.3,3,599
1965,172,1.0,1.0,,10,1.9,3,600
1133,-1,1.0,1.0,440.0,0,0.3,3,4290
2614,-1,1.0,1.0,,15,0.2,3,600
1478,-1,5.0,1.0,,23,0.9,3,600
2509,-1,1.0,,,14,0.3,3,600
1280,181,,1.0,,11,0.4,3,600
2343,-1,1.0,1.0,,9,0.4,3,600
2835,172,,1.0,,15,1.8,3,600
2307,-1,1.0,1.0,,15,0.6,3,625
1881,45,1.0,1.0,,15,0.4,2,625
1112,118,1.0,1.0,,15,0.6,3,645
2835,172,,1.0,,16,1.9,3,650
314,-1,1.0,1.0,,15,0.7,3,650
1136,-1,1.0,,,15,0.5,3,650
900,60,,,,15,0.6,3,650
1602,-1,1.0,2.0,,15,0.8,3,650
1259,76,1.0,,,10,0.7,3,650
2835,172,,1.0,,15,1.9,3,650
1215,46,1.0,,,15,0.6,3,650
381,-1,1.0,1.0,,15,0.5,3,650
2288,-1,1.0,1.0,,15,0.5,3,650
1787,-1,1.0,1.0,1443.0,-1,0.9,3,650
1643,161,1.0,3.0,,15,1.1,3,650
1112,118,1.0,1.0,,15,0.6,3,650
2643,96,2.0,1.0,,0,0.2,3,2780
2536,-1,1.0,2.0,,10,0.7,3,669
2490,-1,1.0,,,15,0.8,3,675
2076,46,1.0,,,10,0.5,3,675
2220,133,1.0,3.0,,15,1.9,3,675
459,-1,1.0,,,14,0.3,3,675
1394,164,1.0,,,15,0.6,3,675
2835,172,,1.0,,16,1.9,3,675
2462,86,1.0,2.0,,15,0.5,3,685
215,-1,5.0,5.0,,25,0.8,3,693
2679,162,1.0,1.0,,15,0.7,3,695
1598,174,1.0,4.0,,15,0.5,3,695
2106,48,1.0,3.0,,15,0.4,2,699
368,164,,1.0,,24,0.9,3,699
438,-1,4.0,,,15,0.5,3,700
2600,-1,1.0,2.0,,15,0.6,3,700
79,22,1.0,,,16,0.4,3,700
2142,-1,1.0,1.0,,15,0.8,3,700
1874,71,,,,24,0.4,3,700
1619,109,,1.0,,15,0.4,3,700
848,26,1.0,3.0,,15,0.5,3,700
406,45,1.0,2.0,,15,0.3,2,700
1356,91,1.0,1.0,,9,0.7,3,700
1381,25,1.0,1.0,,10,0.3,3,700
2179,3,,,,25,0.8,3,700
2306,133,2.0,2.0,653.0,9,0.7,3,2250
554,-1,,1.0,,9,0.7,3,700
2532,-1,1.0,1.0,,15,1.1,3,700
1580,109,,1.0,,15,0.4,3,700
1884,9,1.0,1.0,,15,0.4,3,700
752,-1,1.0,1.0,,15,1.2,3,700
1620,109,,2.0,,15,0.4,3,700
2208,72,1.0,1.0,,10,0.9,3,700
129,-1,1.0,1.0,,15,0.6,3,700
1135,-1,1.0,,,15,0.6,3,700
405,-1,1.0,1.0,,15,0.7,3,700
2174,147,,,,21,0.7,3,708
486,-1,1.0,2.0,,10,0.3,3,710
2071,25,1.0,1.0,,15,0.4,3,710
1751,82,,,103.0,15,0.5,3,715
1391,-1,1.0,1.0,,15,0.6,3,720
1579,9,1.0,1.0,,15,0.7,3,720
792,41,1.0,1.0,,15,0.6,3,720
2532,-1,1.0,,,16,1.1,3,725
1394,164,1.0,1.0,,15,0.6,3,725
901,10,1.0,3.0,,15,0.6,3,725
2829,-1,,,,15,0.5,3,725
2699,111,1.0,2.0,,15,0.5,3,730
365,-1,2.0,2.0,732.0,0,0.5,3,3790
1122,-1,,1.0,,9,0.6,3,730
2076,46,1.0,,,10,0.5,3,735
2466,-1,1.0,,,10,0.5,3,737
2391,-1,1.0,,,10,0.2,3,737
2255,82,,,92.0,15,0.7,3,737
2583,165,,,91.0,15,0.5,3,737
2438,-1,,,71.0,15,0.4,3,737
407,101,,,,-1,0.6,3,745
2275,101,,,,15,0.6,3,745
28,101,,,,-1,0.6,3,745
2052,174,1.0,1.0,,15,0.7,3,745
914,70,1.0,1.0,,15,0.3,3,749
1623,78,1.0,2.0,,15,0.4,3,749
506,52,1.0,2.0,,10,0.6,3,750
1866,180,1.0,2.0,,15,0.6,3,750
2514,-1,1.0,2.0,,15,0.7,3,750
577,-1,1.0,1.0,,15,0.5,3,750
649,10,,,,24,0.6,3,750
810,173,1.0,5.0,,15,0.7,3,750
817,-1,1.0,1.0,,15,0.8,3,750
678,-1,4.0,1.0,,15,0.2,3,750
447,-1,1.0,1.0,,15,0.5,3,750
2611,171,1.0,3.0,,15,1.6,3,750
2560,-1,,1.0,194.0,24,0.4,3,1221
1776,11,1.0,1.0,,15,0.9,3,750
2203,173,1.0,2.0,,15,0.5,3,750
462,126,,,,24,1.0,3,750
